,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
7733,30202304,26736911,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,70,2018-12-20 03:46:24.388671,47.608049,-122.30623200000001,0101000020E6100000463F1A4E99935EC0C9AEB48CD4CD4740,Guest Room in Cozy Central District Farmhouse,USD,nightly
7734,30203409,138924514,Entire home/apt,"Seattle, WA, United States",0,,8,4.0,2.5,341,2018-12-20 03:15:00.266122,47.652538,-122.330998,0101000020E6100000A6423C122F955EC0D9B27C5D86D34740,Beautiful Home in Wallingford w Views of the Lake and Space Needle!,USD,nightly
7735,30205267,226876210,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,45,2018-12-20 02:59:17.638284,47.675858000000005,-122.387904,0101000020E6100000357F4C6BD3985EC0B75ED38382D64740,Trendy Bungalow  WALK 5 Min the heart of Ballard!!,USD,nightly
7736,30207633,226891446,Entire home/apt,"Seattle, WA, United States",1,,4,1.0,1.0,36,2018-12-20 03:27:07.802323,47.650963,-122.40651399999999,0101000020E61000006FD74B53049A5EC0F9F36DC152D34740,Cozy guest suite just blocks from Discovery Park,USD,nightly
7737,30215925,118227520,Entire home/apt,"Seattle, WA, United States",0,,4,0.0,1.0,100,2018-12-20 03:21:05.373957,47.633348,-122.34200200000001,0101000020E6100000A94A5B5CE3955EC0567E198C11D14740,Anchor Flats Modern,USD,nightly
7738,30223197,63436795,Private room,"Kirkland, WA, United States",0,,1,1.0,1.0,28,2018-12-20 02:56:32.545882,47.676077,-122.171749,0101000020E6100000BA8784EFFD8A5EC0F549EEB089D64740,Beautiful room in Kirkland close to everything,USD,nightly
7739,30247075,8195767,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,120,2018-12-20 03:09:01.869714,47.674928,-122.383788,0101000020E610000039268BFB8F985EC0CD936B0A64D64740,Beautiful Ballard Farmhouse with Private Room,USD,nightly
7740,30255109,160931446,Private room,"Redmond, WA, United States",0,,1,1.0,1.0,26,2018-12-20 02:53:30.979243,47.666936,-122.14107,0101000020E6100000971C774A07895EC03543AA285ED54740,Something simple in Redmond,USD,nightly
7741,30255667,196818209,Entire home/apt,"Seattle, WA, United States",0,,5,3.0,2.5,149,2018-12-20 03:03:35.149282,47.685790999999995,-122.274452,0101000020E610000098141F9F90915EC01172DEFFC7D74740,Sand Point/ViewRidge,USD,nightly
7742,30261132,215426444,Private room,"Seattle, WA, United States",4,5.0,2,1.0,1.0,28,2018-12-20 02:51:59.121565,47.574075,-122.294876,0101000020E61000000518963FDF925EC0C139234A7BC94740,Bed&Bath Free Parking W LR STA Airport DT UW (中文),USD,nightly
7743,30268700,57027116,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,24,2018-12-20 03:43:59.07858,47.56582,-122.28698899999999,0101000020E6100000F4531C075E925EC01CB62DCA6CC84740,1 BR in private home close to DT and Lake WA,USD,nightly
7744,30269628,82961680,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,100,2018-12-20 03:25:54.745354,47.619597,-122.341702,0101000020E610000094BE1072DE955EC090D959F44ECF4740,Luxury Downtown (100 Walkscore) 1BD by Amazon,USD,nightly
7745,30269769,82961680,Entire home/apt,"Seattle, WA, United States",1,,3,1.0,1.0,100,2018-12-20 03:25:49.808774,47.620861,-122.340521,0101000020E61000007AA69718CB955EC0512E8D5F78CF4740,Luxury Downtown (100 Walkscore) 1BD by Amazon,USD,nightly
7746,30269832,82961680,Entire home/apt,"Seattle, WA, United States",0,,3,0.0,1.0,100,2018-12-20 03:25:29.254604,47.619388,-122.34088999999999,0101000020E610000024624A24D1955EC076C4211B48CF4740,Luxury Downtown (100 Walkscore) Studio by Amazon,USD,nightly
7747,30269894,82961680,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,100,2018-12-20 03:25:38.882654,47.621402,-122.34037,0101000020E610000087A2409FC8955EC0A2D5C9198ACF4740,Luxury Downtown (100 Walkscore) 1BD by Amazon,USD,nightly
7748,30270054,2946002,Entire home/apt,"Seattle, WA, United States",0,,5,3.0,1.0,125,2018-12-20 03:06:11.725832,47.699106,-122.378923,0101000020E6100000F12C414640985EC0FC372F4E7CD94740,Family-Friendly Oasis in North Beach (N. Ballard),USD,nightly
7749,30270357,18988566,Entire home/apt,"Seattle, WA, United States",4,5.0,6,3.0,2.0,69,2018-12-20 03:46:03.131395,47.612462,-122.302449,0101000020E61000004EED0C535B935EC07905A22765CE4740,3 Bedroom Urban Oasis,USD,nightly
7750,30271583,227355070,Entire home/apt,"Seattle, WA, United States",0,,8,3.0,2.0,79,2018-12-20 03:07:35.390232,47.677378999999995,-122.375685,0101000020E6100000422619390B985EC0A4FFE55AB4D64740,Gorgeous Ballard modern 3bedroom townhome+patio,USD,nightly
7751,30272303,37710822,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,150,2018-12-20 04:04:56.352763,47.577486,-122.41317099999999,0101000020E6100000F629C764719A5EC0EDF2AD0FEBC94740,Designer Luxury Villa at Alki Point,USD,nightly
7752,30272893,101758698,Private room,"Seattle, WA, United States",0,,4,1.0,1.0,100,2018-12-20 04:05:08.528007,47.574478000000006,-122.38383999999999,0101000020E610000063B9A5D590985EC0C022BF7E88C94740,Seattle Home with character,USD,nightly
7753,30288568,92257724,Entire home/apt,"Seattle, WA, United States",3,5.0,6,2.0,2.5,140,2018-12-20 03:51:01.491888,47.605606,-122.31464799999999,0101000020E61000001E705D3123945EC07521567F84CD4740,City oasis in the heart of the Capitol Hill,USD,nightly
7754,30293365,47644820,Private room,"Seattle, WA, United States",1,,2,1.0,1.0,50,2018-12-20 03:26:52.525921,47.616437,-122.343984,0101000020E61000003A9677D503965EC0AD855968E7CE4740,5 minutes walk to Space Needle.,USD,nightly
7755,30293428,4855968,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,120,2018-12-20 03:08:29.216954,47.674735999999996,-122.367552,0101000020E610000015E5D2F885975EC089B7CEBF5DD64740,"Light, happy Ballard 2 bedroom",USD,nightly
7756,30295548,15082394,Entire home/apt,"Seattle, WA, United States",0,,6,2.0,1.0,110,2018-12-20 03:54:07.496298,47.606054,-122.314876,0101000020E6100000E692AAED26945EC014CE6E2D93CD4740,Seattle University and Medical Center 2BD condo!,USD,nightly
7757,30300363,39065922,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.5,100,2018-12-20 02:54:24.955169,47.671189,-122.270602,0101000020E6100000DC0E0D8B51915EC0AC376A85E9D54740,Beautiful 3B2.5B Townhouse near U-Village,USD,nightly
7758,30308187,226137890,Entire home/apt,"Seattle, WA, United States",2,,4,0.0,1.0,72,2018-12-20 03:25:27.657306,47.615596000000004,-122.346,0101000020E6100000A01A2FDD24965EC032C687D9CBCE4740,Large Space Needle Condo,USD,nightly
7759,30311744,227643634,Private room,"Seattle, WA, United States",1,,8,0.0,4.0,980,2018-12-20 03:20:48.649504,47.637547999999995,-122.312148,0101000020E6100000C1E09A3BFA935EC0ABD0402C9BD14740,1926 15th ave,USD,nightly
7760,30315608,227666883,Entire home/apt,"Redmond, WA, United States",1,,1,0.0,1.0,40,2018-12-20 02:52:03.226881,47.678204,-122.12208899999999,0101000020E6100000E38C614ED0875EC019028063CFD64740,Downtown Redmond - Micro Studio,USD,nightly
7761,30319513,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,60,2018-12-20 03:26:52.534028,47.624665,-122.33016299999998,0101000020E61000005AD6FD6321955EC059FAD005F5CF4740,Downtown Studio with Washer and Dryer,USD,nightly
7762,30319867,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,60,2018-12-20 03:24:56.22275,47.625258,-122.329752,0101000020E610000099F221A81A955EC0FCC7427408D04740,Stylish Downtown Studio close to Amazon,USD,nightly
7763,30320202,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,70,2018-12-20 03:26:57.35146,47.623769,-122.33146599999999,0101000020E61000001A6F2BBD36955EC01BA19FA9D7CF4740,Amazon Studio Between Downtown and Capitol Hill,USD,nightly
7764,30320617,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,60,2018-12-20 03:26:52.530026,47.624274,-122.330696,0101000020E6100000C13A8E1F2A955EC01EDFDE35E8CF4740,Seattle full of comfort in a prime Location,USD,nightly
7765,30320804,4654063,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.5,135,2018-12-20 03:04:18.343338,47.679764,-122.350121,0101000020E61000002429E96168965EC0C37FBA8102D74740,Green Lake Small House,USD,nightly
7766,30320918,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,60,2018-12-20 03:26:52.541166,47.625665000000005,-122.33086999999999,0101000020E6100000904E5DF92C955EC03CA06CCA15D04740,Convenient location near downtown,USD,nightly
7767,30321255,26967583,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,60,2018-12-20 03:19:51.202122,47.625528,-122.329233,0101000020E6100000E5F0492712955EC0BC5D2F4D11D04740,Corporate studio next to downtown & amazon campus,USD,nightly
7768,30322627,96532483,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,60,2018-12-20 02:52:03.215283,47.64886,-122.372244,0101000020E610000076887FD8D2975EC05ED72FD80DD34740,2 Bed Guest Suite in Upper Queen Anne,USD,nightly
7769,30323381,135554033,Entire home/apt,"Seattle, WA, United States",0,,10,3.0,1.5,225,2018-12-20 04:08:40.488494,47.529928999999996,-122.273555,0101000020E610000011AAD4EC81915EC0DB19A6B6D4C34740,Charming Brick house,USD,nightly
7770,30326117,53363311,Entire home/apt,"Seattle, WA, United States",0,,5,4.0,3.0,125,2018-12-20 03:31:28.922166,47.64586,-122.39096799999999,0101000020E61000001572A59E05995EC0B4E55C8AABD24740,Stunning View Home,USD,nightly
7771,30326614,13388237,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.5,200,2018-12-20 04:12:22.561164,47.547084999999996,-122.39188899999999,0101000020E610000061AA99B514995EC0EB909BE106C64740,Sparkling modern home on quiet street,USD,nightly
7772,30340924,147551813,Private room,"Newcastle, WA, United States",1,,6,3.0,2.0,85,2018-12-20 03:38:11.375791,47.539033,-122.188423,0101000020E61000001CB4571F0F8C5EC07E3B8908FFC44740,Beautiful quiet home close to everything 3 欢迎.,USD,nightly
7773,30340928,140236800,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,2.0,132,2018-12-20 04:05:09.49184,47.566318,-122.399529,0101000020E61000006E3315E291995EC06D91B41B7DC84740,2BR Eco-Apartment w/ Private Balcony,USD,nightly
7774,30341924,39880373,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.0,92,2018-12-20 03:14:57.208176,47.647475,-122.34788200000001,0101000020E61000007E37DDB243965EC022FDF675E0D24740,3 Bd Seattle HouseBoat- AWESOME location! Sleeps 6,USD,nightly
7775,30343254,20213462,Entire home/apt,"Seattle, WA, United States",0,,6,2.0,2.0,128,2018-12-20 04:12:25.341054,47.532567,-122.39109599999999,0101000020E61000002C6684B707995EC0E4F6CB272BC44740,Single House Breathtaking Views of the Puget Sound,USD,nightly
7776,30352224,50550045,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,135,2018-12-20 03:53:52.417172,47.609136,-122.324302,0101000020E6100000C1012D5DC1945EC07B681F2BF8CD4740,Corporate Housing on First Hill & Capital Hill CE,USD,nightly
7777,30356462,93506731,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,68,2018-12-20 02:59:21.28761,47.651146999999995,-122.351597,0101000020E6100000CA17B49080965EC0BBF1EEC858D34740,1 bedroom apt above a bar in the heart of Fremont,USD,nightly
7778,30358318,47349115,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,100,2018-12-20 03:45:49.773975,47.602585,-122.304259,0101000020E6100000E0A0BDFA78935EC0B3075A8121CD4740,Modern spacious home in Seattle Central District,USD,nightly
7780,30374856,4117080,Private room,"Bellevue, WA, United States",0,,2,1.0,1.0,50,2018-12-20 03:38:54.046737,47.573683,-122.139215,0101000020E6100000350708E6E8885EC0B6A2CD716EC94740,Quaint New Private Room in Bellevue #1,USD,nightly
7781,30377477,202979735,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,120,2018-12-20 03:46:14.702096,47.592148,-122.297913,0101000020E61000006803B00111935EC027327381CBCB4740,Stylish house in vibrant Seattle area,USD,nightly
7782,30377497,45163577,Entire home/apt,"Seattle, WA, United States",1,,2,1.0,1.0,51,2018-12-20 03:01:21.567287,47.692091,-122.34520400000001,0101000020E6100000B29C84D217965EC08F6D197096D84740,"Georgian Properties ""2""",USD,nightly
7783,30377795,45163577,Entire home/apt,"Seattle, WA, United States",1,,2,1.0,1.0,43,2018-12-20 02:59:53.397316,47.693837,-122.34457900000001,0101000020E6100000DBF813950D965EC09CE09BA6CFD84740,"Georgian Properties ""3""",USD,nightly
7784,30378166,45163577,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,43,2018-12-20 02:59:34.106593,47.693366999999995,-122.34606799999999,0101000020E61000004C8C65FA25965EC01590F63FC0D84740,"Georgian Properties ""4""",USD,nightly
7785,30378325,45163577,Entire home/apt,"Seattle, WA, United States",3,4.0,2,1.0,1.0,41,2018-12-20 02:59:51.427367,47.693665,-122.345505,0101000020E6100000B0E600C11C965EC09FB0C403CAD84740,"Georgian Properties ""5""",USD,nightly
7786,30378481,45163577,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,51,2018-12-20 03:01:20.680138,47.693376,-122.34523,0101000020E610000047E6913F18965EC068EA758BC0D84740,"Georgian Properties ""6""",USD,nightly
7787,30378583,45163577,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,43,2018-12-20 02:59:54.874125,47.693061,-122.345672,0101000020E610000025C9737D1F965EC008910C39B6D84740,"Georgian Properties ""7""",USD,nightly
7788,30395087,140236800,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,83,2018-12-20 03:26:19.121783,47.615925,-122.341806,0101000020E6100000E7E44526E0955EC0F7E461A1D6CE4740,Pet-Friendly Studio Near Waterfront,USD,nightly
7789,30396833,19141678,Entire home/apt,"Seattle, WA, United States",0,,5,2.0,1.5,200,2018-12-20 03:21:18.933885,47.633326000000004,-122.34156000000002,0101000020E6100000CB67791EDC955EC06EDA8CD310D14740,Westlake/SLU Go To,USD,nightly
7790,30397642,34942826,Private room,"Mercer Island, WA, United States",0,,4,2.0,1.5,102,2018-12-20 03:39:23.636844,47.566941,-122.21642800000001,0101000020E6100000137CD3F4D98D5EC07AE1CE8591C84740,Bright 'n Airy 2 Bedrooms on Mercer Island,USD,nightly
7792,30400872,80780128,Entire home/apt,"Bellevue, WA, United States",1,,6,2.0,1.0,48,2018-12-20 03:37:51.817735,47.602016,-122.144392,0101000020E61000007573F1B73D895EC099D53BDC0ECD4740,Grand Suite - Private Oasis Bellevue,USD,nightly
7793,30401091,5684643,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,35,2018-12-20 04:07:20.055352,47.526481,-122.28796899999999,0101000020E6100000C25087156E925EC0917BBABA63C34740,Green Room in a comfortable home,USD,nightly
7794,30401190,20866131,Entire home/apt,"Bellevue, WA, United States",0,,6,3.0,2.5,160,2018-12-20 03:39:13.301844,47.561899,-122.156254,0101000020E6100000A1F7C610008A5EC0DA53724EECC74740,Bellevue home with panoramic views of Seattle&lake,USD,nightly
7795,30403237,228293047,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,125,2018-12-20 03:27:12.651859,47.649238000000004,-122.378351,0101000020E61000002BDA1CE736985EC004A9143B1AD34740,Be in the Heart of Seattle as a Local!,USD,nightly
7796,30403676,19201092,Entire home/apt,"Seattle, WA, United States",1,,2,1.0,1.0,36,2018-12-20 02:57:21.321202,47.681853000000004,-122.265743,0101000020E61000000589EDEE01915EC0F9D687F546D74740,Seattle home near UWMC,USD,nightly
7797,30405281,94706699,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,88,2018-12-20 03:44:49.238887,47.615364,-122.321432,0101000020E6100000D3F8855792945EC060915F3FC4CE4740,"1BD-99 WLK Score, WLK to Broadway, DT, Seattle U",USD,nightly
7798,30407030,227555690,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,100,2018-12-20 03:20:48.660051,47.637904,-122.327504,0101000020E6100000CA5356D3F5945EC069FE98D6A6D14740,Private room in EastLake,USD,nightly
7799,30407187,82961680,Entire home/apt,"Seattle, WA, United States",0,,3,0.0,1.0,100,2018-12-20 03:19:51.203764,47.621268,-122.34214399999999,0101000020E610000073A1F2AFE5955EC09206B7B585CF4740,Luxury Downtown (100 Walkscore) Studio by Amazon,USD,nightly
7800,30407197,82961680,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,100,2018-12-20 03:19:32.728635,47.62005,-122.34228300000001,0101000020E610000083BEF4F6E7955EC041F163CC5DCF4740,Luxury Downtown (100 Walkscore) 1BD by Amazon,USD,nightly
7801,30409121,35961304,Entire home/apt,"Seattle, WA, United States",0,,4,0.0,1.0,79,2018-12-20 03:49:20.497048,47.614287,-122.34093899999999,0101000020E610000095BBCFF1D1955EC0D1ADD7F4A0CE4740,Charming & Clean Downtown Studio,USD,nightly
7802,30417906,213835865,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,2.5,229,2018-12-20 03:24:24.723428,47.626666,-122.310542,0101000020E610000034828DEBDF935EC0F0C16B9736D04740,Apartment in Downtown Seattle,USD,nightly
7803,30418343,107500706,Entire home/apt,"Seattle, WA, United States",1,,4,1.0,1.0,100,2018-12-20 03:01:48.059731,47.671244,-122.30368,0101000020E6100000C11C3D7E6F935EC070D1C952EBD54740,Mountain Themed Apartment - Free Parking - Near UW,USD,nightly
7804,30421999,140236800,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,123,2018-12-20 03:58:29.247083,47.615511,-122.34723500000001,0101000020E6100000B341261939965EC004AA7F10C9CE4740,"Modern 1BR Condo w/ Pool, Spa & Rooftop Deck",USD,nightly
7805,30422196,140236800,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,70,2018-12-20 03:05:27.147693,47.699703,-122.397275,0101000020E61000002D211FF46C995EC0E0F42EDE8FD94740,Quaint Studio Cottage Perched Above Puget Sound,USD,nightly
7806,30423930,188900063,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,1.0,94,2018-12-20 03:08:46.58766,47.675102,-122.37812,0101000020E6100000AA7D3A1E33985EC06BBB09BE69D64740,Local Living in the Heart of Ballard!,USD,nightly
7807,30424853,228426420,Entire home/apt,"Seattle, WA, United States",2,,8,3.0,2.0,110,2018-12-20 04:03:20.38604,47.571869,-122.313675,0101000020E6100000A9A44E4013945EC0514CDE0033C94740,Jefferson Park luxury living,USD,nightly
7808,30424935,142704595,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,110,2018-12-20 03:12:45.608173,47.663101,-122.316695,0101000020E6100000A1F31ABB44945EC0F2785A7EE0D44740,Comfortable studio near UW Seattle.,USD,nightly
7809,30425089,4729068,Entire home/apt,"Seattle, WA, United States",6,5.0,2,1.0,1.0,65,2018-12-20 02:52:17.353294,47.533054,-122.35258799999998,0101000020E6100000923D42CD90965EC041800C1D3BC44740,Cute and Comfortable Guest Suite,USD,nightly
7810,30425977,67723194,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,70,2018-12-20 04:04:37.294711,47.613091,-122.350039,0101000020E6100000C554FA0967965EC0683C11C479CE4740,"Beautiful, Modern and Convenient Pike Place Home",USD,nightly
7811,30426117,56004960,Private room,"Seattle, WA, United States",2,,2,1.0,1.0,27,2018-12-20 02:59:17.634792,47.664134999999995,-122.333978,0101000020E610000058E542E55F955EC082902C6002D54740,Private Room #1 amongst Seattle's finest amenities,USD,nightly
7812,30430318,5325329,Entire home/apt,"Seattle, WA, United States",1,,16,5.0,3.0,200,2018-12-20 03:05:42.920892,47.689837,-122.391275,0101000020E6100000832F4CA60A995EC00E492D944CD84740,Ballard Area 5bed/3bath - Space for everyone!,USD,nightly
7813,30435523,228515066,Entire home/apt,"Seattle, WA, United States",0,,3,0.0,1.0,85,2018-12-20 03:49:10.85877,47.598344,-122.317398,0101000020E61000003674B33F50945EC000E1438996CC4740,Comfy home,USD,nightly
7814,30438341,191294398,Private room,"Seattle, WA, United States",0,,3,1.0,1.0,75,2018-12-20 03:14:00.131608,47.667961,-122.32691499999999,0101000020E61000009964E42CEC945EC07100FDBE7FD54740,The Big Blue House,USD,nightly
7815,30440181,228547684,Entire home/apt,"Seattle, WA, United States",1,,2,0.0,1.0,80,2018-12-20 03:05:19.654192,47.670746,-122.37951699999999,0101000020E6100000ABD1AB014A985EC01FF64201DBD54740,Unique  Micro studio In Ballard,USD,nightly
